# Constructed from biom file
#OTU ID	S10-V5-Q-B61-calc	S14-V5-P-B17-calc	S15-V5-R-B78-calc	S16S17-V5-K1-G12-root	S16S17-V5-K2-G12-root	S18S19-V5-L-B17-root	S20S21-V5-M-B61-root	S22S23-V5-N-B78-root	S8-V5-O-G12-calc
a16897ee9cfdfd6609f3697d456b6119	44.0	316.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb8a00298cc33fb603f524284eea94b3	78.0	168.0	10.0	0.0	0.0	0.0	0.0	0.0	102.0
32bf1d7bfbcfbc693a6307d12dab2423	87.0	199.0	13.0	0.0	0.0	0.0	0.0	0.0	55.0
ef223441c8b1ab15ae5dd7a4f0f93ff1	0.0	344.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0a29824bb5726f176667c3e928dc9c2f	168.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b9aacc9da3e8abd74be8b064920795bb	78.0	174.0	20.0	0.0	0.0	0.0	0.0	0.0	31.0
59853012c4917d69e9ab2f6b1916afb1	0.0	0.0	0.0	154.0	147.0	0.0	0.0	0.0	0.0
51b185377dde3ffe63b1452c94dd51e8	0.0	0.0	0.0	0.0	0.0	26.0	267.0	0.0	0.0
9931fc4a3f73eb0b3982e7d5bf005f2a	0.0	0.0	0.0	0.0	0.0	0.0	287.0	0.0	0.0
81f691a5907a77f95803ca349f859bf8	0.0	0.0	0.0	134.0	105.0	47.0	0.0	0.0	0.0
9b1fb3fb30da41e1b6c4209f601c2197	80.0	109.0	32.0	0.0	0.0	0.0	0.0	0.0	58.0
f9219ae5a905cee4ae5c96610c139aad	0.0	74.0	0.0	0.0	0.0	135.0	0.0	0.0	61.0
453a8279ad9ff5cd59237d105298b2d3	9.0	0.0	0.0	61.0	53.0	0.0	67.0	72.0	0.0
a30b24a1a8470d185fe851e43aac8b56	91.0	66.0	9.0	0.0	0.0	0.0	0.0	0.0	90.0
b25bbf5411fdb4852cd8fa50aa72b6f6	0.0	0.0	0.0	115.0	137.0	0.0	0.0	0.0	0.0
ea481f629be4cf9a04ae86311c675003	0.0	0.0	0.0	137.0	112.0	0.0	0.0	0.0	0.0
a4d9ad681b76206e3bebb99e14353a7f	0.0	0.0	0.0	0.0	0.0	0.0	234.0	0.0	0.0
956f429027fe8c2bd44bc5945dafd7ad	0.0	0.0	0.0	43.0	50.0	78.0	51.0	0.0	0.0
f171f695e67dafdfa3bc4ea45e48c453	91.0	48.0	64.0	0.0	0.0	18.0	0.0	0.0	0.0
e82c9093693e7629e694f7ef9d6989f6	0.0	0.0	0.0	135.0	85.0	0.0	0.0	0.0	0.0
c23f09b909a3082dfc2f2dbdbc7664bd	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	208.0
7835aaf22fccec0558496fbc82288e5a	25.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0
b09eb9b712d8da895f0dbee427a1a591	0.0	0.0	0.0	0.0	0.0	40.0	111.0	48.0	0.0
268562fb503bfa543ee47c17177b20f9	0.0	0.0	0.0	0.0	0.0	48.0	47.0	100.0	0.0
9e8dfc218e84015bb40185d42281a9ee	0.0	0.0	0.0	104.0	84.0	0.0	0.0	0.0	0.0
246c20fb68ba6b42199de278e7238a86	81.0	18.0	50.0	0.0	0.0	0.0	0.0	0.0	35.0
8447f0839cf75085a94fab291be9be80	91.0	24.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0
f1714a6cfaaa481ce548a9608b1812a3	70.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	78.0
4d0fd138c382a0f1eaea469cd16b8a14	43.0	57.0	32.0	0.0	0.0	0.0	0.0	0.0	49.0
e73ebe1899f20b762cab0e5a85f513de	13.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	110.0
2ecc26fa38d0f81cfd44270ae78aed8f	0.0	0.0	0.0	40.0	52.0	44.0	0.0	42.0	0.0
07dae3ddceb57eb29048bd82c77d9228	53.0	48.0	12.0	0.0	0.0	0.0	0.0	0.0	64.0
753adcffab1789e51335b16c46a8120f	0.0	0.0	0.0	35.0	24.0	21.0	68.0	26.0	0.0
add01eb7e5d5bf540fa1bf359c938531	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0
38944b76c90c1642a3577f1ccc8cedd7	59.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0
d56eb106101d763952845800113671b6	2.0	0.0	0.0	36.0	26.0	13.0	68.0	22.0	0.0
3f2e1626e5bb88d914bba1488f893cc8	25.0	0.0	0.0	13.0	0.0	89.0	16.0	23.0	0.0
019e4a461da508a5fc9520942fff7ba7	0.0	0.0	0.0	48.0	43.0	0.0	70.0	0.0	0.0
d49410cd15c32cbad6a830a55eba5493	37.0	53.0	21.0	0.0	0.0	0.0	0.0	0.0	46.0
b64ec5485bab068975098b3f0e58492d	20.0	0.0	0.0	0.0	0.0	49.0	61.0	24.0	0.0
8ab324690443855f8f1bef18d50ffe43	65.0	25.0	20.0	0.0	0.0	0.0	0.0	0.0	44.0
eba18f1e9ef53eff7c582811875a64aa	2.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	89.0
e7a665fae46b47c8a18315340ba9caf4	22.0	0.0	0.0	29.0	31.0	17.0	21.0	30.0	0.0
16df3d6ba4d2a0f063a3dfeb73ca9df9	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0
4a31178c7f986d6f6addf49355becf95	34.0	0.0	0.0	0.0	0.0	92.0	0.0	15.0	0.0
7cfad00ab36fd86f5c4df5e4b03aeb32	0.0	0.0	0.0	73.0	67.0	0.0	0.0	0.0	0.0
f63ef0ab1cac2137e9dfb7e7074e31cd	0.0	0.0	0.0	0.0	0.0	40.0	99.0	0.0	0.0
32b3e68ff3145fd0d4d05562a120bc91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0
48fe23708ca139962c6d6f8298307524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0
233fcf59f7a19d42db8b243e0b9aa35c	47.0	9.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0
59ea8a9f2766b530d6e9bfb051ea3ec7	0.0	0.0	0.0	75.0	57.0	0.0	0.0	0.0	0.0
485739d31a097a4ad6bf92a49897d02c	0.0	0.0	0.0	4.0	0.0	85.0	34.0	7.0	0.0
a9e24f83bc596ce23500f23aec15ca39	0.0	0.0	0.0	67.0	61.0	0.0	0.0	0.0	0.0
5cf8b1a7879de1254fe554d14e881cde	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0
1fcf2316ac1d02fb2c8812d9c28261f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0
ffdad2142cb81512aad0aead76c8a40b	8.0	0.0	0.0	12.0	0.0	0.0	91.0	14.0	0.0
5336f563a5fedc6cd0063b4eea61faed	0.0	0.0	0.0	61.0	48.0	0.0	0.0	14.0	0.0
c47458a6dc729b3897ff33c0d9bc8a86	0.0	0.0	0.0	25.0	0.0	16.0	81.0	0.0	0.0
9e7c4cb763c43e91bcd54849f3031a7d	64.0	38.0	13.0	0.0	0.0	0.0	0.0	0.0	6.0
b1bed50a045a72aa77f8aad0ae664272	49.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	64.0
4c3db820bb39f4e9978f4f99626d2ecc	0.0	0.0	0.0	0.0	0.0	13.0	88.0	19.0	0.0
a045a35edbc85814dd7cf4fd347ce3b5	0.0	0.0	0.0	0.0	0.0	95.0	0.0	24.0	0.0
c37f6296fc3d73cbe8d3d11728b07d2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0
cc2692db4986358269269b37f7a643e3	0.0	0.0	0.0	0.0	0.0	15.0	44.0	55.0	0.0
33a4aa5476927727eaca03bfe55aef8c	0.0	0.0	0.0	61.0	50.0	0.0	0.0	0.0	0.0
ddace2de973ff426029ce68eebdff587	39.0	41.0	15.0	0.0	0.0	0.0	0.0	0.0	14.0
516500a7a7f80c573b7e86a75f9102c0	0.0	0.0	0.0	0.0	0.0	48.0	61.0	0.0	0.0
1809ca8d94c9de6f602a4eacf7f6ce7f	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978f17cb6fb8298cc04e26e849d0e0fd	35.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d9b0ca521f76d711b1282aebda5aa42	0.0	0.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0
746c5fc7fff07e6e580bfb4fedb91fdc	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0
6f8e401f2bbe49af777524a85987d61f	0.0	0.0	0.0	59.0	41.0	0.0	0.0	0.0	0.0
5a55766eb8920820629137071ac517d8	0.0	0.0	0.0	0.0	0.0	17.0	0.0	81.0	0.0
c111fe2e769ab434d1d5abf3715a8d7a	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0
8ade8b4a71b02770a8f31b2cd1af2cbe	0.0	0.0	0.0	49.0	47.0	0.0	0.0	0.0	0.0
972335de0c7212067fd949f9f182af51	16.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0
01163ae276883077496b0631e7d382bf	0.0	0.0	0.0	30.0	38.0	27.0	0.0	0.0	0.0
11daa23d36cf116086316a40e39abe6b	0.0	0.0	0.0	0.0	0.0	57.0	0.0	37.0	0.0
3382786c7b5377edc8c42bc54f791d57	0.0	0.0	0.0	0.0	0.0	32.0	61.0	0.0	0.0
7eeea19903760d81496c7b10196c7b72	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0
f202c989335ea39a0953539dfdd6c6e4	30.0	48.0	6.0	0.0	0.0	0.0	0.0	0.0	8.0
5a056f93b213e182bbb6e2c11167cb92	13.0	24.0	16.0	0.0	0.0	0.0	0.0	0.0	39.0
19c32de31ab525449bd2a28e43966bed	0.0	0.0	0.0	42.0	45.0	0.0	0.0	5.0	0.0
c86316f23549939cd05c165c931b67d9	37.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0
28df8ca6fe71eb0443869c181a5b3ae3	0.0	0.0	0.0	42.0	48.0	0.0	0.0	0.0	0.0
f5435bdc5faf0f769eb2071ee17a289f	48.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	19.0
99781f175c6cd593281c54294b11791c	27.0	50.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
e413aa520364d8b8f6ae8d96ecb5b570	0.0	0.0	0.0	47.0	22.0	18.0	0.0	0.0	0.0
bd55defc42b16c0a3c082ba5478265ca	0.0	7.0	0.0	14.0	16.0	39.0	0.0	10.0	0.0
8c34026fe49fa227128001bd1d13aa4f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0
b9d7e3d5a4f3c25e4938b2ac32af1ce8	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7508f36b500167aecf24b918680f2469	0.0	0.0	0.0	38.0	42.0	0.0	0.0	0.0	0.0
0ae72ca4b6461fac49e3fd3ea21781f0	17.0	0.0	0.0	27.0	34.0	0.0	0.0	0.0	0.0
7f4b430542d73fc1c1c3b3481c6fae57	42.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4d969274253164ebf4b8b5a4775099a	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c651d22b1aead8644651167704edf517	22.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	25.0
902879eeca90585c54181e0b7c7b01ca	16.0	50.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
18edf2979fec9982f1b606fcc16e69f6	0.0	0.0	0.0	39.0	38.0	0.0	0.0	0.0	0.0
93d5b9f37deb9a2045d4f82ac04c7455	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8f1acd099e44311a7a8376490b903e2e	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da33d21077e4d9f1ab7dcd2d824b6e2c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0
43a023c806409ea803ff16cf0c71241f	18.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	40.0
fad01b6cf1e377e7eb7b81fa34e6c74d	13.0	7.0	27.0	0.0	0.0	0.0	0.0	0.0	26.0
f97ef43b6b97c9fa17f95c05e37eb0ae	0.0	0.0	0.0	35.0	29.0	9.0	0.0	0.0	0.0
5c16a120b8c047f5a86fa5e0fd538914	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0
5bd771b8ee89ccdab35bb849ef098caa	23.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ab41af268b164f374d80cdcdb176effe	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0
162f711627d8130193b18e2800b53c94	0.0	0.0	0.0	33.0	39.0	0.0	0.0	0.0	0.0
9056faf3f23107117b202f6e1b087ff5	0.0	0.0	0.0	0.0	0.0	36.0	18.0	15.0	0.0
893ece4b89664eca995c36db50af6f32	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0
5e0cbaf2f6d295af6f557ec010c6ec15	0.0	0.0	0.0	35.0	33.0	0.0	0.0	0.0	0.0
7b78cc65893df876a11e820bfda74565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0
080b502184eb4db75c9c799b3257022f	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0
035d8e6a74519a2f84968f139d041f96	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0
e5102d59d5a2b11ffadbf5f6cfadcf5d	0.0	9.0	0.0	21.0	16.0	20.0	0.0	0.0	0.0
9964515ee117c7092c1c10d4919c4af4	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0
d6b1a31fff05e803b855c2e786b76e27	27.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cf668f4c5dcf9d3f91ec92d47b07e17	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	33.0
6f27f5b0636ce4a9c4376c4142f7b276	0.0	0.0	0.0	27.0	17.0	0.0	20.0	0.0	0.0
f501a67816ea1e428dc2b4ffd64ce8da	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0
69ca20aef52189f9db23b61677e4727b	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6db03b315286ceedcf286173365c4a8a	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0
a0521b948561262202ea42b37077d782	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0
06215f9952ecabd23b948d49be28859a	20.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
fe2a1474310d0451329424c9495a4d18	12.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	32.0
03173a5f9a0103073a2f0427f8f56257	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8f2549e0a2608a9edb5cce4c6bfda44	32.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
180a6a9938879e61f990146036bbef55	0.0	0.0	0.0	0.0	11.0	0.0	36.0	11.0	0.0
0d89a9265f5e83b7dc950ceef5a1ff5a	0.0	0.0	0.0	0.0	8.0	30.0	20.0	0.0	0.0
ec5a7af33af311954e4e016368d4acb4	0.0	0.0	0.0	25.0	28.0	0.0	4.0	0.0	0.0
0481a9db6f6c8efb4c0805cab9d7a809	0.0	0.0	0.0	0.0	0.0	0.0	32.0	25.0	0.0
4a664647fd630d59497e4a0da7eeff8a	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0
60a3e4d0d46ffc271b622aa5c2339ca0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
7ebeed655d8ac27398e2918db7cef5fd	0.0	0.0	0.0	27.0	27.0	0.0	0.0	0.0	0.0
811031db7d8d06caa477f3a1e2dad9d5	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
367828d1252889baf268e163fb21094a	6.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	20.0
a6c4fdd5386e1f71b2cf74f45352ac2b	23.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	14.0
c5f974c411ab88ef196528d7f25b331f	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0
132f8c462bb175a4f21295a6e7ffb025	0.0	0.0	0.0	28.0	23.0	0.0	0.0	0.0	0.0
1edbcb39cbb512e15cba0a99d36fe411	0.0	0.0	0.0	0.0	0.0	24.0	0.0	27.0	0.0
2fffa5240b238ca5c44978ecd7c2f761	0.0	0.0	0.0	7.0	0.0	15.0	0.0	28.0	0.0
0973f06f7e60e12f99daaa26517f0dce	0.0	0.0	0.0	0.0	0.0	0.0	42.0	8.0	0.0
e29ff19b6038a5c35f552d828fe4c790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0
68632df1e8e0294d4e5eda1119c071a9	0.0	0.0	0.0	24.0	0.0	25.0	0.0	0.0	0.0
b871eb06bb0e7729be4292d3c96cfb0c	0.0	0.0	0.0	0.0	0.0	40.0	9.0	0.0	0.0
393fbb84760d404d0318395c36a65ea0	0.0	0.0	0.0	21.0	27.0	0.0	0.0	0.0	0.0
f6b0b724bf9cb7b66553e763093f87b8	0.0	0.0	0.0	19.0	29.0	0.0	0.0	0.0	0.0
b54877ae85d3230c3c240416e04b782a	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80c693683ba079be5454406b5eeac44a	0.0	10.0	20.0	0.0	0.0	0.0	0.0	0.0	17.0
434c6a17479c34ffeda4b93b78f356e0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
34ec65589765fd9d43676cd135b6b557	0.0	0.0	0.0	19.0	27.0	0.0	0.0	0.0	0.0
35e04178223944064bf43fe63af3efe0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0
31ea26028c0c95f56572e55e989f4442	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0
3d27a0848ab55a48ae16e527cf907aa6	0.0	0.0	0.0	0.0	13.0	0.0	0.0	31.0	0.0
a04652abb34f82c9cca89a0dcbb880ca	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
cfa8cbcd680355ee7b0af04b534d3e16	0.0	0.0	0.0	15.0	16.0	12.0	0.0	0.0	0.0
6e057d5be84eee518a22f1f6f1df4735	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0
f9c80a544f1d2a353c8b4d4bee9cb545	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
c393270aed615f540e4b3e274ed01832	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
8e9de861332f95000b4e5e5a03eb2818	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
d0bae02115a51ebba6fa6baa3f44ebcc	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0
4721edb1d10a4960f38ca61280ecd2fe	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0
6b8e74458ec130dd56ef24016899c3a4	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0
80bd1e8ba33f50dbeb04a31235bae8e7	7.0	0.0	0.0	0.0	0.0	15.0	18.0	0.0	0.0
7bca73c25d6bb9a2c7d13f95d476bb62	0.0	0.0	0.0	20.0	20.0	0.0	0.0	0.0	0.0
1c24924467239c76c9ab9a48afecf200	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0
d0c19a9a7f695e8adc1fb47f365f069d	22.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
ef3431c1a2fed1f919462c520ea102dc	19.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	5.0
c51d7ada411a6638de903bf0dd6ebcac	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f62aa367ef3bbe73cbb0b5d11df4aa17	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
f9c4cfde82931939abe68571b58c056f	0.0	0.0	2.0	0.0	0.0	0.0	37.0	0.0	0.0
59bb5d91d3ba41ad2cddc79041a9812d	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0
7d9f89813b0c9ef8304001d047a082af	6.0	0.0	0.0	0.0	0.0	22.0	10.0	0.0	0.0
4bebd1290b2cd7650ac22e0798f38dbd	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18ac776d49a5a97e41ea842cdad0e353	0.0	0.0	0.0	8.0	0.0	10.0	0.0	20.0	0.0
1e76b768354f447d6b2203982ab03dc1	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
1e9352c924bd2e28ddb7f6d23b17a116	0.0	0.0	0.0	0.0	0.0	0.0	13.0	25.0	0.0
3b203185395c0131e1e357b40d03d03f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
1b8e99f6204cdfaa8d1027120f0fa1b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
bbf50f74469dd54c97936baec1e97732	12.0	8.0	10.0	0.0	0.0	0.0	0.0	0.0	7.0
f19bb30d3fa27e9f8461df6cf47d5498	0.0	0.0	0.0	17.0	20.0	0.0	0.0	0.0	0.0
3e26ed71b95b448d933671d41ad426c1	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0
265bb34b5f6283b48364733f1e960462	0.0	0.0	0.0	0.0	0.0	0.0	15.0	21.0	0.0
70882433de4b24f0c348057c82bb09dc	22.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
de8d030921d49ec0f6ea5d7389d63268	0.0	11.0	12.0	0.0	0.0	0.0	0.0	0.0	12.0
df2ec37506d94b86c0455e847fc3e280	0.0	0.0	0.0	14.0	21.0	0.0	0.0	0.0	0.0
704a588b83a1bb2b49eb7fcc7cb0bac8	0.0	0.0	0.0	11.0	4.0	7.0	0.0	13.0	0.0
dd91562861f492bf2888417fd0475efc	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0
6e5161b9d5d87613acfeddf3c6a93864	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68fd59cdb503e9448b97705d744aa9f6	0.0	0.0	0.0	24.0	10.0	0.0	0.0	0.0	0.0
1227c8f71245f4e8de996fe0c9334080	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
389739fed22294aa25ba2f4552d7fc9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0
6eb2e74954ee5e8fb880dfdd03989166	0.0	0.0	16.0	0.0	0.0	0.0	0.0	17.0	0.0
4d4c4b45daab81ddbb605672ec203935	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
8991bf70a3f06f9531d9a96e18d771c3	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0
448a8e2e36de7d482bedb7c09eb7b8c0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
a516a7dc353b93748f87c043d4a04e27	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
05d4433d0f88287cb051022690227042	0.0	0.0	0.0	18.0	14.0	0.0	0.0	0.0	0.0
d8ad6f43d8507092efb6946d6ebdb51d	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
01ede6a84b9f4404884fd5f2888a9fac	4.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0
e1dabbd142ea4cfebd2b7b82917988f3	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
5fe8bc0f97076881ad28167713c82fe8	12.0	0.0	0.0	0.0	0.0	0.0	8.0	9.0	0.0
04bccba40cf7c05547f19495b542b37f	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
6a10ee5f6304242ff04b3901a982e004	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0
dd00fe41ec71a53e6733db499a890faf	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0
1d27bddd9148659e8a5e8f1352da4b18	0.0	9.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
ceb8faabddfc8940a1ff56abd848e6fe	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
89f5d5fb3befe568f0d49b8e5cb52499	0.0	0.0	0.0	0.0	0.0	15.0	13.0	0.0	0.0
1ef89cd0d17b92264bd1244c59c1b622	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0
3c8bb71d557fd7482f8ad8d0991d91c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
f5ab7b881030832859f1811034f71516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0
